"","AREA","AGE_ADJUSTED_CI_LOWER","AGE_ADJUSTED_CI_UPPER","AGE_ADJUSTED_RATE","COUNT","EVENT_TYPE","POPULATION","RACE","SEX","SITE","YEAR","CRUDE_CI_LOWER","CRUDE_CI_UPPER","CRUDE_RATE"
"10472","New Jersey",1.5,3.4,2.3,"28","Mortality",1372730,"Black","Male and Female","Brain and Other Nervous System","2014",1.4,2.9,2
"10473","New Jersey",3.4,5.8,4.5,"62","Incidence",1380460,"Black","Male and Female","Brain and Other Nervous System","2015",3.4,5.8,4.5
"10474","New Jersey",1.8,3.8,2.7,"34","Mortality",1380460,"Black","Male and Female","Brain and Other Nervous System","2015",1.7,3.4,2.5
"10475","New Jersey",3.8,6.3,4.9,"68","Incidence",1386227,"Black","Male and Female","Brain and Other Nervous System","2016",3.8,6.2,4.9
"10476","New Jersey",1.8,3.6,2.6,"35","Mortality",1386227,"Black","Male and Female","Brain and Other Nervous System","2016",1.8,3.5,2.5
"10477","New Jersey",3.1,5.3,4.1,"56","Incidence",1392195,"Black","Male and Female","Brain and Other Nervous System","2017",3,5.2,4
"10478","New Jersey",1.9,3.8,2.7,"37","Mortality",1392195,"Black","Male and Female","Brain and Other Nervous System","2017",1.9,3.7,2.7
"10479","New Jersey",2.9,5.1,3.9,"56","Incidence",1397403,"Black","Male and Female","Brain and Other Nervous System","2018",3,5.2,4
"10480","New Jersey",2.2,4.3,3.1,"41","Mortality",1397403,"Black","Male and Female","Brain and Other Nervous System","2018",2.1,4,2.9
"10481","New Jersey",13.3,20.1,16.4,"96","Incidence",649064,"Black","Male and Female","Cervix","1999",12,18.1,14.8
"10482","New Jersey",5.6,10.5,7.8,"42","Mortality",649064,"Black","Male and Female","Cervix","1999",4.7,8.7,6.5
"10483","New Jersey",14.6,21.7,17.9,"105","Incidence",656464,"Black","Male and Female","Cervix","2000",13.1,19.4,16
"10484","New Jersey",3.6,7.7,5.4,"30","Mortality",656464,"Black","Male and Female","Cervix","2000",3.1,6.5,4.6
"10485","New Jersey",11.2,17.5,14.1,"84","Incidence",663623,"Black","Male and Female","Cervix","2001",10.1,15.7,12.7
"10486","New Jersey",2.8,6.5,4.4,"25","Mortality",663623,"Black","Male and Female","Cervix","2001",2.4,5.6,3.8
"10487","New Jersey",11.1,17.3,14,"85","Incidence",670015,"Black","Male and Female","Cervix","2002",10.1,15.7,12.7
"10488","New Jersey",3.5,7.4,5.2,"30","Mortality",670015,"Black","Male and Female","Cervix","2002",3,6.4,4.5
"10489","New Jersey",10.8,16.7,13.5,"86","Incidence",676211,"Black","Male and Female","Cervix","2003",10.2,15.7,12.7
"10490","New Jersey",4.5,8.9,6.5,"38","Mortality",676211,"Black","Male and Female","Cervix","2003",4,7.7,5.6
"10491","New Jersey",11.6,17.8,14.5,"93","Incidence",680660,"Black","Male and Female","Cervix","2004",11,16.7,13.7
"10492","New Jersey",3.5,7.3,5.2,"32","Mortality",680660,"Black","Male and Female","Cervix","2004",3.2,6.6,4.7
"10493","New Jersey",10.4,16.2,13.1,"85","Incidence",683251,"Black","Male and Female","Cervix","2005",9.9,15.4,12.4
"10494","New Jersey",2.4,5.7,3.8,"24","Mortality",683251,"Black","Male and Female","Cervix","2005",2.3,5.2,3.5
"10495","New Jersey",10.4,16.1,13,"85","Incidence",686105,"Black","Male and Female","Cervix","2006",9.9,15.3,12.4
"10496","New Jersey",4.6,8.7,6.4,"41","Mortality",686105,"Black","Male and Female","Cervix","2006",4.3,8.1,6
"10497","New Jersey",10.9,16.7,13.6,"90","Incidence",689167,"Black","Male and Female","Cervix","2007",10.5,16.1,13.1
"10498","New Jersey",2.8,6.1,4.2,"27","Mortality",689167,"Black","Male and Female","Cervix","2007",2.6,5.7,3.9
"10499","New Jersey",8,13,10.3,"71","Incidence",692632,"Black","Male and Female","Cervix","2008",8,12.9,10.3
"10500","New Jersey",1.1,3.4,2,"~","Mortality",692632,"Black","Male and Female","Cervix","2008",1.1,3.4,2
"10501","New Jersey",9.5,14.9,12,"82","Incidence",699687,"Black","Male and Female","Cervix","2009",9.3,14.5,11.7
"10502","New Jersey",2.1,5,3.3,"22","Mortality",699687,"Black","Male and Female","Cervix","2009",2,4.8,3.1
"10503","New Jersey",9.5,14.8,11.9,"84","Incidence",706112,"Black","Male and Female","Cervix","2010",9.5,14.7,11.9
"10504","New Jersey",3.4,6.9,5,"35","Mortality",706112,"Black","Male and Female","Cervix","2010",3.5,6.9,5
"10505","New Jersey",7.7,12.4,9.8,"72","Incidence",710399,"Black","Male and Female","Cervix","2011",7.9,12.8,10.1
"10506","New Jersey",3.3,6.7,4.8,"34","Mortality",710399,"Black","Male and Female","Cervix","2011",3.3,6.7,4.8
"10507","New Jersey",8,12.9,10.2,"74","Incidence",714523,"Black","Male and Female","Cervix","2012",8.1,13,10.4
"10508","New Jersey",2.2,5.1,3.4,"25","Mortality",714523,"Black","Male and Female","Cervix","2012",2.3,5.2,3.5
"10509","New Jersey",7.8,12.7,10,"72","Incidence",718637,"Black","Male and Female","Cervix","2013",7.8,12.6,10
"10510","New Jersey",2.7,5.8,4,"29","Mortality",718637,"Black","Male and Female","Cervix","2013",2.7,5.8,4
"10511","New Jersey",8.5,13.5,10.8,"79","Incidence",722397,"Black","Male and Female","Cervix","2014",8.7,13.6,10.9
"10512","New Jersey",1.9,4.6,3.1,"24","Mortality",722397,"Black","Male and Female","Cervix","2014",2.1,4.9,3.3
"10513","New Jersey",7.8,12.5,9.9,"74","Incidence",725695,"Black","Male and Female","Cervix","2015",8,12.8,10.2
"10514","New Jersey",2.9,6,4.2,"32","Mortality",725695,"Black","Male and Female","Cervix","2015",3,6.2,4.4
"10515","New Jersey",6.9,11.4,8.9,"68","Incidence",727755,"Black","Male and Female","Cervix","2016",7.3,11.8,9.3
"10516","New Jersey",2.1,4.7,3.2,"26","Mortality",727755,"Black","Male and Female","Cervix","2016",2.3,5.2,3.6
"10517","New Jersey",8.5,13.4,10.8,"81","Incidence",730297,"Black","Male and Female","Cervix","2017",8.8,13.8,11.1
"10518","New Jersey",2.1,4.8,3.3,"26","Mortality",730297,"Black","Male and Female","Cervix","2017",2.3,5.2,3.6
"10519","New Jersey",8.9,13.9,11.2,"84","Incidence",732277,"Black","Male and Female","Cervix","2018",9.1,14.2,11.5
"10520","New Jersey",1.5,3.8,2.4,"20","Mortality",732277,"Black","Male and Female","Cervix","2018",1.7,4.2,2.7
"10521","New Jersey",59.6,70.7,65,"567","Incidence",1231242,"Black","Male and Female","Colon and Rectum","1999",42.3,50,46.1
"10522","New Jersey",22.7,30,26.2,"216","Mortality",1231242,"Black","Male and Female","Colon and Rectum","1999",15.3,20,17.5
"10523","New Jersey",61.8,73.3,67.4,"574","Incidence",1244586,"Black","Male and Female","Colon and Rectum","2000",42.4,50.1,46.1
"10524","New Jersey",24.6,32,28.1,"236","Mortality",1244586,"Black","Male and Female","Colon and Rectum","2000",16.6,21.5,19
"10525","New Jersey",63.6,75,69.1,"615","Incidence",1257274,"Black","Male and Female","Colon and Rectum","2001",45.1,52.9,48.9
"10526","New Jersey",23.3,30.5,26.7,"229","Mortality",1257274,"Black","Male and Female","Colon and Rectum","2001",15.9,20.7,18.2
"10527","New Jersey",63.3,74.6,68.8,"619","Incidence",1268823,"Black","Male and Female","Colon and Rectum","2002",45,52.8,48.8
"10528","New Jersey",22.5,29.5,25.8,"226","Mortality",1268823,"Black","Male and Female","Colon and Rectum","2002",15.6,20.3,17.8
"10529","New Jersey",62.6,73.7,68,"627","Incidence",1279601,"Black","Male and Female","Colon and Rectum","2003",45.2,53,49
"10530","New Jersey",25.3,32.8,28.9,"250","Mortality",1279601,"Black","Male and Female","Colon and Rectum","2003",17.2,22.1,19.5
"10531","New Jersey",53.8,63.8,58.6,"568","Incidence",1288238,"Black","Male and Female","Colon and Rectum","2004",40.5,47.9,44.1
"10532","New Jersey",19.7,26.3,22.8,"207","Mortality",1288238,"Black","Male and Female","Colon and Rectum","2004",14,18.4,16.1
"10533","New Jersey",55.1,65.2,60,"588","Incidence",1293607,"Black","Male and Female","Colon and Rectum","2005",41.9,49.3,45.5
"10534","New Jersey",23.1,30.2,26.5,"237","Mortality",1293607,"Black","Male and Female","Colon and Rectum","2005",16.1,20.8,18.3
"10535","New Jersey",54.3,64.3,59.2,"579","Incidence",1298653,"Black","Male and Female","Colon and Rectum","2006",41,48.4,44.6
"10536","New Jersey",21.6,28.4,24.8,"228","Mortality",1298653,"Black","Male and Female","Colon and Rectum","2006",15.4,20,17.6
"10537","New Jersey",52,61.6,56.7,"579","Incidence",1304334,"Black","Male and Female","Colon and Rectum","2007",40.8,48.2,44.4
"10538","New Jersey",19.5,25.7,22.5,"218","Mortality",1304334,"Black","Male and Female","Colon and Rectum","2007",14.6,19.1,16.7
"10539","New Jersey",47.5,56.7,51.9,"536","Incidence",1311696,"Black","Male and Female","Colon and Rectum","2008",37.5,44.5,40.9
"10540","New Jersey",21.4,27.9,24.5,"237","Mortality",1311696,"Black","Male and Female","Colon and Rectum","2008",15.8,20.5,18.1
"10541","New Jersey",46.6,55.5,51,"545","Incidence",1323532,"Black","Male and Female","Colon and Rectum","2009",37.8,44.8,41.2
"10542","New Jersey",18.6,24.4,21.4,"222","Mortality",1323532,"Black","Male and Female","Colon and Rectum","2009",14.6,19.1,16.8
"10543","New Jersey",46.5,55.2,50.7,"568","Incidence",1335697,"Black","Male and Female","Colon and Rectum","2010",39.1,46.2,42.5
"10544","New Jersey",18.7,24.6,21.5,"223","Mortality",1335697,"Black","Male and Female","Colon and Rectum","2010",14.6,19,16.7
"10545","New Jersey",45.8,54.3,49.9,"562","Incidence",1345145,"Black","Male and Female","Colon and Rectum","2011",38.4,45.4,41.8
"10546","New Jersey",19,24.7,21.7,"237","Mortality",1345145,"Black","Male and Female","Colon and Rectum","2011",15.4,20,17.6
"10547","New Jersey",43.2,51.3,47.1,"561","Incidence",1354246,"Black","Male and Female","Colon and Rectum","2012",38.1,45,41.4
"10548","New Jersey",17.6,23.1,20.2,"225","Mortality",1354246,"Black","Male and Female","Colon and Rectum","2012",14.5,18.9,16.6
"10549","New Jersey",37.1,44.5,40.7,"504","Incidence",1363708,"Black","Male and Female","Colon and Rectum","2013",33.8,40.3,37
"10550","New Jersey",15.5,20.6,17.9,"211","Mortality",1363708,"Black","Male and Female","Colon and Rectum","2013",13.5,17.7,15.5
"10551","New Jersey",42.3,50,46.1,"589","Incidence",1372730,"Black","Male and Female","Colon and Rectum","2014",39.5,46.5,42.9
"10552","New Jersey",13.5,18.1,15.7,"192","Mortality",1372730,"Black","Male and Female","Colon and Rectum","2014",12.1,16.1,14
"10553","New Jersey",42.4,50.1,46.1,"601","Incidence",1380460,"Black","Male and Female","Colon and Rectum","2015",40.1,47.2,43.5
"10554","New Jersey",15.8,20.7,18.1,"224","Mortality",1380460,"Black","Male and Female","Colon and Rectum","2015",14.2,18.5,16.2
"10555","New Jersey",40.8,48.2,44.4,"580","Incidence",1386227,"Black","Male and Female","Colon and Rectum","2016",38.5,45.4,41.8
"10556","New Jersey",14.7,19.3,16.9,"219","Mortality",1386227,"Black","Male and Female","Colon and Rectum","2016",13.8,18,15.8
"10557","New Jersey",37.9,45,41.3,"558","Incidence",1392195,"Black","Male and Female","Colon and Rectum","2017",36.8,43.5,40.1
"10558","New Jersey",14.3,18.9,16.5,"218","Mortality",1392195,"Black","Male and Female","Colon and Rectum","2017",13.6,17.9,15.7
"10559","New Jersey",31.9,38.4,35,"484","Incidence",1397403,"Black","Male and Female","Colon and Rectum","2018",31.6,37.9,34.6
"10560","New Jersey",14.9,19.5,17.1,"232","Mortality",1397403,"Black","Male and Female","Colon and Rectum","2018",14.5,18.9,16.6
"10561","New Jersey",18.9,27.3,22.8,"124","Incidence",649064,"Black","Male and Female","Corpus and Uterus, NOS","1999",15.9,22.8,19.1
"10562","New Jersey",4.3,8.8,6.3,"32","Mortality",649064,"Black","Male and Female","Corpus and Uterus, NOS","1999",3.4,7,4.9
"10563","New Jersey",17.9,26,21.7,"116","Incidence",656464,"Black","Male and Female","Corpus and Uterus, NOS","2000",14.6,21.2,17.7
"10564","New Jersey",5.9,11,8.1,"42","Mortality",656464,"Black","Male and Female","Corpus and Uterus, NOS","2000",4.6,8.6,6.4
"10565","New Jersey",20.9,29.5,24.9,"139","Incidence",663623,"Black","Male and Female","Corpus and Uterus, NOS","2001",17.6,24.7,20.9
"10566","New Jersey",4,8.5,6,"31","Mortality",663623,"Black","Male and Female","Corpus and Uterus, NOS","2001",3.2,6.6,4.7
"10567","New Jersey",20.3,28.7,24.3,"137","Incidence",670015,"Black","Male and Female","Corpus and Uterus, NOS","2002",17.2,24.2,20.4
"10568","New Jersey",6.7,12.1,9.1,"47","Mortality",670015,"Black","Male and Female","Corpus and Uterus, NOS","2002",5.2,9.3,7
"10569","New Jersey",20.7,28.9,24.6,"144","Incidence",676211,"Black","Male and Female","Corpus and Uterus, NOS","2003",18,25.1,21.3
"10570","New Jersey",5.8,10.8,8,"44","Mortality",676211,"Black","Male and Female","Corpus and Uterus, NOS","2003",4.7,8.7,6.5
"10571","New Jersey",16.2,23.6,19.6,"118","Incidence",680660,"Black","Male and Female","Corpus and Uterus, NOS","2004",14.3,20.8,17.3
"10572","New Jersey",4.5,8.9,6.4,"36","Mortality",680660,"Black","Male and Female","Corpus and Uterus, NOS","2004",3.7,7.3,5.3
"10573","New Jersey",20.7,28.8,24.5,"151","Incidence",683251,"Black","Male and Female","Corpus and Uterus, NOS","2005",18.7,25.9,22.1
"10574","New Jersey",5.8,10.5,7.9,"48","Mortality",683251,"Black","Male and Female","Corpus and Uterus, NOS","2005",5.2,9.3,7
"10575","New Jersey",19.1,26.8,22.7,"145","Incidence",686105,"Black","Male and Female","Corpus and Uterus, NOS","2006",17.8,24.9,21.1
"10576","New Jersey",5.6,10.3,7.7,"45","Mortality",686105,"Black","Male and Female","Corpus and Uterus, NOS","2006",4.8,8.8,6.6
"10577","New Jersey",20.9,28.9,24.7,"156","Incidence",689167,"Black","Male and Female","Corpus and Uterus, NOS","2007",19.2,26.5,22.6
"10578","New Jersey",7,12,9.2,"57","Mortality",689167,"Black","Male and Female","Corpus and Uterus, NOS","2007",6.3,10.7,8.3
"10579","New Jersey",21.3,29.2,25,"165","Incidence",692632,"Black","Male and Female","Corpus and Uterus, NOS","2008",20.3,27.7,23.8
"10580","New Jersey",5.7,10.3,7.8,"49","Mortality",692632,"Black","Male and Female","Corpus and Uterus, NOS","2008",5.2,9.4,7.1
"10581","New Jersey",23.3,31.4,27.1,"183","Incidence",699687,"Black","Male and Female","Corpus and Uterus, NOS","2009",22.5,30.2,26.2
"10582","New Jersey",7.4,12.4,9.7,"61","Mortality",699687,"Black","Male and Female","Corpus and Uterus, NOS","2009",6.7,11.2,8.7
"10583","New Jersey",25.5,33.9,29.5,"201","Incidence",706112,"Black","Male and Female","Corpus and Uterus, NOS","2010",24.7,32.7,28.5
"10584","New Jersey",6.1,10.7,8.2,"53","Mortality",706112,"Black","Male and Female","Corpus and Uterus, NOS","2010",5.6,9.8,7.5
"10585","New Jersey",21.8,29.5,25.4,"182","Incidence",710399,"Black","Male and Female","Corpus and Uterus, NOS","2011",22,29.6,25.6
"10586","New Jersey",7,11.8,9.1,"61","Mortality",710399,"Black","Male and Female","Corpus and Uterus, NOS","2011",6.6,11,8.6
"10587","New Jersey",22.3,30,26,"185","Incidence",714523,"Black","Male and Female","Corpus and Uterus, NOS","2012",22.3,29.9,25.9
"10588","New Jersey",6.3,10.9,8.4,"58","Mortality",714523,"Black","Male and Female","Corpus and Uterus, NOS","2012",6.2,10.5,8.1
"10589","New Jersey",23.7,31.5,27.4,"205","Incidence",718637,"Black","Male and Female","Corpus and Uterus, NOS","2013",24.8,32.7,28.5
"10590","New Jersey",7.7,12.4,9.8,"71","Mortality",718637,"Black","Male and Female","Corpus and Uterus, NOS","2013",7.7,12.5,9.9
"10591","New Jersey",25.2,33,28.9,"223","Incidence",722397,"Black","Male and Female","Corpus and Uterus, NOS","2014",27,35.2,30.9
"10592","New Jersey",6.7,11.2,8.7,"64","Mortality",722397,"Black","Male and Female","Corpus and Uterus, NOS","2014",6.8,11.3,8.9
"10593","New Jersey",27.1,35,30.8,"247","Incidence",725695,"Black","Male and Female","Corpus and Uterus, NOS","2015",29.9,38.6,34
"10594","New Jersey",7.1,11.6,9.1,"70","Mortality",725695,"Black","Male and Female","Corpus and Uterus, NOS","2015",7.5,12.2,9.6
"10595","New Jersey",25.4,33,29,"239","Incidence",727755,"Black","Male and Female","Corpus and Uterus, NOS","2016",28.8,37.3,32.8
"10596","New Jersey",6.9,11.3,8.9,"69","Mortality",727755,"Black","Male and Female","Corpus and Uterus, NOS","2016",7.4,12,9.5
"10597","New Jersey",29.3,37.4,33.2,"278","Incidence",730297,"Black","Male and Female","Corpus and Uterus, NOS","2017",33.7,42.8,38.1
"10598","New Jersey",6.5,10.7,8.4,"69","Mortality",730297,"Black","Male and Female","Corpus and Uterus, NOS","2017",7.4,12,9.4
"10599","New Jersey",26.1,33.8,29.8,"252","Incidence",732277,"Black","Male and Female","Corpus and Uterus, NOS","2018",30.3,38.9,34.4
"10600","New Jersey",8,12.6,10.1,"83","Mortality",732277,"Black","Male and Female","Corpus and Uterus, NOS","2018",9,14.1,11.3
"10601","New Jersey",5.4,9,7,"63","Incidence",1231242,"Black","Male and Female","Esophagus","1999",3.9,6.5,5.1
"10602","New Jersey",5.7,9.5,7.4,"64","Mortality",1231242,"Black","Male and Female","Esophagus","1999",4,6.6,5.2
"10603","New Jersey",7,11,8.8,"80","Incidence",1244586,"Black","Male and Female","Esophagus","2000",5.1,8,6.4
"10604","New Jersey",4.5,7.8,6,"55","Mortality",1244586,"Black","Male and Female","Esophagus","2000",3.3,5.8,4.4
"10605","New Jersey",6.3,10.1,8,"77","Incidence",1257274,"Black","Male and Female","Esophagus","2001",4.8,7.7,6.1
"10606","New Jersey",5.4,9.1,7.1,"65","Mortality",1257274,"Black","Male and Female","Esophagus","2001",4,6.6,5.2
"10607","New Jersey",4.7,8,6.2,"61","Incidence",1268823,"Black","Male and Female","Esophagus","2002",3.7,6.2,4.8
"10608","New Jersey",3.5,6.5,4.9,"45","Mortality",1268823,"Black","Male and Female","Esophagus","2002",2.6,4.7,3.5
"10609","New Jersey",6,9.6,7.6,"76","Incidence",1279601,"Black","Male and Female","Esophagus","2003",4.7,7.4,5.9
"10610","New Jersey",4.2,7.4,5.7,"55","Mortality",1279601,"Black","Male and Female","Esophagus","2003",3.2,5.6,4.3
"10611","New Jersey",4.6,7.8,6.1,"63","Incidence",1288238,"Black","Male and Female","Esophagus","2004",3.8,6.3,4.9
"10612","New Jersey",3.1,5.8,4.3,"44","Mortality",1288238,"Black","Male and Female","Esophagus","2004",2.5,4.6,3.4
"10613","New Jersey",5.1,8.4,6.6,"68","Incidence",1293607,"Black","Male and Female","Esophagus","2005",4.1,6.7,5.3
"10614","New Jersey",3.8,6.7,5.1,"53","Mortality",1293607,"Black","Male and Female","Esophagus","2005",3.1,5.4,4.1
"10615","New Jersey",3.9,6.9,5.2,"53","Incidence",1298653,"Black","Male and Female","Esophagus","2006",3.1,5.3,4.1
"10616","New Jersey",4.9,8.3,6.5,"65","Mortality",1298653,"Black","Male and Female","Esophagus","2006",3.9,6.4,5
"10617","New Jersey",4,7.1,5.4,"55","Incidence",1304334,"Black","Male and Female","Esophagus","2007",3.2,5.5,4.2
"10618","New Jersey",2.9,5.5,4,"41","Mortality",1304334,"Black","Male and Female","Esophagus","2007",2.3,4.3,3.1
"10619","New Jersey",4.5,7.6,5.9,"66","Incidence",1311696,"Black","Male and Female","Esophagus","2008",3.9,6.4,5
"10620","New Jersey",2.9,5.4,4,"43","Mortality",1311696,"Black","Male and Female","Esophagus","2008",2.4,4.4,3.3
"10621","New Jersey",3.6,6.3,4.8,"54","Incidence",1323532,"Black","Male and Female","Esophagus","2009",3.1,5.3,4.1
"10622","New Jersey",3.1,5.7,4.2,"46","Mortality",1323532,"Black","Male and Female","Esophagus","2009",2.5,4.6,3.5
"10623","New Jersey",4.5,7.5,5.9,"64","Incidence",1335697,"Black","Male and Female","Esophagus","2010",3.7,6.1,4.8
"10624","New Jersey",3.9,6.7,5.1,"56","Mortality",1335697,"Black","Male and Female","Esophagus","2010",3.2,5.4,4.2
"10625","New Jersey",2.8,5.3,4,"44","Incidence",1345145,"Black","Male and Female","Esophagus","2011",2.4,4.4,3.3
"10626","New Jersey",2,4.2,3,"35","Mortality",1345145,"Black","Male and Female","Esophagus","2011",1.8,3.6,2.6
"10627","New Jersey",3.3,5.9,4.5,"53","Incidence",1354246,"Black","Male and Female","Esophagus","2012",2.9,5.1,3.9
"10628","New Jersey",2.2,4.3,3.1,"39","Mortality",1354246,"Black","Male and Female","Esophagus","2012",2,3.9,2.9
"10629","New Jersey",3.2,5.6,4.3,"52","Incidence",1363708,"Black","Male and Female","Esophagus","2013",2.8,5,3.8
"10630","New Jersey",1.7,3.7,2.6,"31","Mortality",1363708,"Black","Male and Female","Esophagus","2013",1.5,3.2,2.3
"10631","New Jersey",1.9,3.8,2.7,"36","Incidence",1372730,"Black","Male and Female","Esophagus","2014",1.8,3.6,2.6
