STATE,AREA,AGE_ADJUSTED_CI_LOWER,AGE_ADJUSTED_CI_UPPER,AGE_ADJUSTED_RATE,COUNT,EVENT_TYPE,POPULATION,RACE,SEX,SITE,YEAR,CRUDE_CI_LOWER,CRUDE_CI_UPPER,CRUDE_RATE,NAME
New Jersey,NJ: Mercer County (34021),~,~,~,~,Mortality,166096,Hispanic,Male,Leukemias,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),10.6,33.2,19.9,+,Incidence,166096,Hispanic,Male,Liver and Intrahepatic Bile Duct,2014-2018,6.4,17.1,10.8,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Mortality,166096,Hispanic,Male,Liver and Intrahepatic Bile Duct,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),23.4,59.9,39,25,Incidence,166096,Hispanic,Male,Lung and Bronchus,2014-2018,9.7,22.2,15.1,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Mortality,166096,Hispanic,Male,Lung and Bronchus,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Incidence,0,Hispanic,Male,Male Breast,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Mortality,0,Hispanic,Male,Male Breast,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Incidence,166096,Hispanic,Male,Melanomas of the Skin,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Mortality,166096,Hispanic,Male,Melanomas of the Skin,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Incidence,166096,Hispanic,Male,Mesothelioma,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Mortality,166096,Hispanic,Male,Mesothelioma,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Incidence,166096,Hispanic,Male,Myeloma,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Mortality,166096,Hispanic,Male,Myeloma,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),11.3,36,21.5,+,Incidence,166096,Hispanic,Male,Non-Hodgkin Lymphoma,2014-2018,6.9,17.9,11.4,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Mortality,166096,Hispanic,Male,Non-Hodgkin Lymphoma,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),8.8,31.3,17.8,+,Incidence,166096,Hispanic,Male,Oral Cavity and Pharynx,2014-2018,5.5,15.6,9.6,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Mortality,166096,Hispanic,Male,Oral Cavity and Pharynx,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Incidence,166096,Hispanic,Male,Pancreas,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Mortality,166096,Hispanic,Male,Pancreas,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),102.5,162.7,130.4,98,Incidence,166096,Hispanic,Male,Prostate,2014-2018,47.9,71.9,59,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Mortality,166096,Hispanic,Male,Prostate,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Incidence,166096,Hispanic,Male,Stomach,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Mortality,166096,Hispanic,Male,Stomach,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Incidence,166096,Hispanic,Male,Testis,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Mortality,166096,Hispanic,Male,Testis,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Incidence,166096,Hispanic,Male,Thyroid,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Mortality,166096,Hispanic,Male,Thyroid,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),16.3,47.7,29.4,+,Incidence,166096,Hispanic,Male,Urinary Bladder,2014-2018,6.4,17.1,10.8,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Mortality,166096,Hispanic,Male,Urinary Bladder,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),362.5,425.5,393.1,762,Incidence,314963,Hispanic,Male and Female,All Cancer Sites Combined,2014-2018,225.1,259.7,241.9,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),78.5,111.9,94.3,156,Mortality,314963,Hispanic,Male and Female,All Cancer Sites Combined,2014-2018,42.1,57.9,49.5,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),3.4,10.6,6.3,17,Incidence,314963,Hispanic,Male and Female,Brain and Other Nervous System,2014-2018,3.1,8.6,5.4,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Mortality,314963,Hispanic,Male and Female,Brain and Other Nervous System,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Incidence,148867,Hispanic,Male and Female,Cervix,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Mortality,148867,Hispanic,Male and Female,Cervix,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),25,44,33.6,63,Incidence,314963,Hispanic,Male and Female,Colon and Rectum,2014-2018,15.4,25.6,20,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),8.7,21.8,14.3,25,Mortality,314963,Hispanic,Male and Female,Colon and Rectum,2014-2018,5.1,11.7,7.9,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),19.1,41.2,28.7,31,Incidence,148867,Hispanic,Male and Female,"Corpus and Uterus, NOS",2014-2018,14.1,29.6,20.8,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Mortality,148867,Hispanic,Male and Female,"Corpus and Uterus, NOS",2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Incidence,314963,Hispanic,Male and Female,Esophagus,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Mortality,314963,Hispanic,Male and Female,Esophagus,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Incidence,314963,Hispanic,Male and Female,Hodgkin Lymphoma,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Mortality,314963,Hispanic,Male and Female,Hodgkin Lymphoma,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Incidence,314963,Hispanic,Male and Female,Kaposi Sarcoma,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),.,.,.,.,Mortality,314963,Hispanic,Male and Female,Kaposi Sarcoma,2014-2018,.,.,.,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),8.3,19,12.8,29,Incidence,314963,Hispanic,Male and Female,Kidney and Renal Pelvis,2014-2018,6.2,13.2,9.2,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Mortality,314963,Hispanic,Male and Female,Kidney and Renal Pelvis,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Incidence,314963,Hispanic,Male and Female,Larynx,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Mortality,314963,Hispanic,Male and Female,Larynx,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),10,21.6,15,36,Incidence,314963,Hispanic,Male and Female,Leukemias,2014-2018,8,15.8,11.4,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Mortality,314963,Hispanic,Male and Female,Leukemias,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),6.9,17.7,11.4,22,Incidence,314963,Hispanic,Male and Female,Liver and Intrahepatic Bile Duct,2014-2018,4.4,10.6,7,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),5.3,16.5,9.9,16,Mortality,314963,Hispanic,Male and Female,Liver and Intrahepatic Bile Duct,2014-2018,2.9,8.2,5.1,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),24.3,45.1,33.7,50,Incidence,314963,Hispanic,Male and Female,Lung and Bronchus,2014-2018,11.8,20.9,15.9,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),7.3,19.4,12.4,21,Mortality,314963,Hispanic,Male and Female,Lung and Bronchus,2014-2018,4.1,10.2,6.7,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),81.5,123.1,100.8,107,Incidence,148867,Hispanic,Male and Female,Male and Female Breast,2014-2018,58.9,86.9,71.9,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Mortality,148867,Hispanic,Male and Female,Male and Female Breast,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),25.8,51.4,37.1,39,Incidence,148867,Hispanic,Male and Female,"Male and Female Breast, <i>in situ</i>",2014-2018,18.6,35.8,26.2,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Incidence,314963,Hispanic,Male and Female,Melanomas of the Skin,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Mortality,314963,Hispanic,Male and Female,Melanomas of the Skin,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Incidence,314963,Hispanic,Male and Female,Mesothelioma,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Mortality,314963,Hispanic,Male and Female,Mesothelioma,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),7.2,19.6,12.4,19,Incidence,314963,Hispanic,Male and Female,Myeloma,2014-2018,3.6,9.4,6,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Mortality,314963,Hispanic,Male and Female,Myeloma,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),12.2,26.7,18.6,34,Incidence,314963,Hispanic,Male and Female,Non-Hodgkin Lymphoma,2014-2018,7.5,15.1,10.8,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Mortality,314963,Hispanic,Male and Female,Non-Hodgkin Lymphoma,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),4.6,14.3,8.5,17,Incidence,314963,Hispanic,Male and Female,Oral Cavity and Pharynx,2014-2018,3.1,8.6,5.4,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Mortality,314963,Hispanic,Male and Female,Oral Cavity and Pharynx,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Incidence,148867,Hispanic,Male and Female,Ovary,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Mortality,148867,Hispanic,Male and Female,Ovary,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),8.9,22,14.5,25,Incidence,314963,Hispanic,Male and Female,Pancreas,2014-2018,5.1,11.7,7.9,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Mortality,314963,Hispanic,Male and Female,Pancreas,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),102.5,162.7,130.4,98,Incidence,166096,Hispanic,Male and Female,Prostate,2014-2018,47.9,71.9,59,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Mortality,166096,Hispanic,Male and Female,Prostate,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Incidence,314963,Hispanic,Male and Female,Stomach,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Mortality,314963,Hispanic,Male and Female,Stomach,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Incidence,166096,Hispanic,Male and Female,Testis,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Mortality,166096,Hispanic,Male and Female,Testis,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),11.1,21.2,15.5,45,Incidence,314963,Hispanic,Male and Female,Thyroid,2014-2018,10.4,19.1,14.3,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Mortality,314963,Hispanic,Male and Female,Thyroid,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),8.2,21.4,13.8,21,Incidence,314963,Hispanic,Male and Female,Urinary Bladder,2014-2018,4.1,10.2,6.7,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Mortality,314963,Hispanic,Male and Female,Urinary Bladder,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),459.7,491.3,475.3,3903,Incidence,611528,White,Female,All Cancer Sites Combined,2014-2018,618.4,658.6,638.2,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),123.8,139.5,131.4,1209,Mortality,611528,White,Female,All Cancer Sites Combined,2014-2018,186.7,209.2,197.7,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),3.9,7.7,5.6,43,Incidence,611528,White,Female,Brain and Other Nervous System,2014-2018,5.1,9.5,7,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),2.4,5.2,3.6,31,Mortality,611528,White,Female,Brain and Other Nervous System,2014-2018,3.4,7.2,5.1,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),4.4,8.8,6.3,39,Incidence,611528,White,Female,Cervix,2014-2018,4.5,8.7,6.4,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),1.8,4.6,2.9,21,Mortality,611528,White,Female,Cervix,2014-2018,2.1,5.2,3.4,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),27.4,35.4,31.2,267,Incidence,611528,White,Female,Colon and Rectum,2014-2018,38.6,49.2,43.7,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),10.3,15.1,12.5,120,Mortality,611528,White,Female,Colon and Rectum,2014-2018,16.3,23.5,19.6,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),32.3,40.7,36.3,319,Incidence,611528,White,Female,"Corpus and Uterus, NOS",2014-2018,46.6,58.2,52.2,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),4.4,7.8,5.9,54,Mortality,611528,White,Female,"Corpus and Uterus, NOS",2014-2018,6.6,11.5,8.8,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Incidence,611528,White,Female,Esophagus,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Mortality,611528,White,Female,Esophagus,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),131.8,149.4,140.4,1110,Incidence,611528,White,Female,Female Breast,2014-2018,171,192.5,181.5,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),16,22.2,18.9,170,Mortality,611528,White,Female,Female Breast,2014-2018,23.8,32.3,27.8,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),30.2,39.2,34.5,259,Incidence,611528,White,Female,"Female Breast, <i>in situ</i>",2014-2018,37.4,47.8,42.4,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),1.4,4.2,2.6,16,Incidence,611528,White,Female,Hodgkin Lymphoma,2014-2018,1.5,4.2,2.6,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Mortality,611528,White,Female,Hodgkin Lymphoma,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Incidence,611528,White,Female,Kaposi Sarcoma,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),.,.,.,.,Mortality,611528,White,Female,Kaposi Sarcoma,2014-2018,.,.,.,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),8.6,13.6,10.8,89,Incidence,611528,White,Female,Kidney and Renal Pelvis,2014-2018,11.7,17.9,14.6,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),0.9,2.9,1.7,17,Mortality,611528,White,Female,Kidney and Renal Pelvis,2014-2018,1.6,4.5,2.8,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Incidence,611528,White,Female,Larynx,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Mortality,611528,White,Female,Larynx,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),13,19.1,15.8,126,Incidence,611528,White,Female,Leukemias,2014-2018,17.2,24.5,20.6,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),3.6,6.8,5,48,Mortality,611528,White,Female,Leukemias,2014-2018,5.8,10.4,7.8,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),2.8,5.8,4.1,36,Incidence,611528,White,Female,Liver and Intrahepatic Bile Duct,2014-2018,4.1,8.1,5.9,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),2.2,4.9,3.4,30,Mortality,611528,White,Female,Liver and Intrahepatic Bile Duct,2014-2018,3.3,7,4.9,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),43.3,52.8,47.8,426,Incidence,611528,White,Female,Lung and Bronchus,2014-2018,63.2,76.6,69.7,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),22.8,29.8,26.1,236,Mortality,611528,White,Female,Lung and Bronchus,2014-2018,33.8,43.8,38.6,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),15.7,22.3,18.8,148,Incidence,611528,White,Female,Melanomas of the Skin,2014-2018,20.5,28.4,24.2,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),1.2,3.4,2.1,18,Mortality,611528,White,Female,Melanomas of the Skin,2014-2018,1.7,4.7,2.9,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Incidence,611528,White,Female,Mesothelioma,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Mortality,611528,White,Female,Mesothelioma,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),3.8,7.1,5.3,47,Incidence,611528,White,Female,Myeloma,2014-2018,5.6,10.2,7.7,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),1.1,3.1,1.9,17,Mortality,611528,White,Female,Myeloma,2014-2018,1.6,4.5,2.8,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),16.8,23.3,19.8,167,Incidence,611528,White,Female,Non-Hodgkin Lymphoma,2014-2018,23.3,31.8,27.3,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),2.4,5.2,3.6,33,Mortality,611528,White,Female,Non-Hodgkin Lymphoma,2014-2018,3.7,7.6,5.4,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),3.1,6.1,4.4,39,Incidence,611528,White,Female,Oral Cavity and Pharynx,2014-2018,4.5,8.7,6.4,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Mortality,611528,White,Female,Oral Cavity and Pharynx,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),11,16.6,13.6,109,Incidence,611528,White,Female,Ovary,2014-2018,14.6,21.5,17.8,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),6.6,10.7,8.4,78,Mortality,611528,White,Female,Ovary,2014-2018,10.1,15.9,12.8,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),12.1,17.4,14.5,135,Incidence,611528,White,Female,Pancreas,2014-2018,18.5,26.1,22.1,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),7.5,11.7,9.4,92,Mortality,611528,White,Female,Pancreas,2014-2018,12.1,18.5,15,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),4.2,7.6,5.7,51,Incidence,611528,White,Female,Stomach,2014-2018,6.2,11,8.3,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),1.4,3.5,2.3,23,Mortality,611528,White,Female,Stomach,2014-2018,2.4,5.6,3.8,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),32.4,42.3,37.1,245,Incidence,611528,White,Female,Thyroid,2014-2018,35.2,45.4,40.1,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Mortality,611528,White,Female,Thyroid,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),7.1,11.2,8.9,84,Incidence,611528,White,Female,Urinary Bladder,2014-2018,11,17,13.7,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),1.3,3.3,2.1,22,Mortality,611528,White,Female,Urinary Bladder,2014-2018,2.3,5.4,3.6,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),544.1,580,561.9,4004,Incidence,596036,White,Male,All Cancer Sites Combined,2014-2018,651.1,692.9,671.8,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),160.8,180.9,170.6,1171,Mortality,596036,White,Male,All Cancer Sites Combined,2014-2018,185.4,208,196.5,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),7.9,13.3,10.4,66,Incidence,596036,White,Male,Brain and Other Nervous System,2014-2018,8.6,14.1,11.1,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),3.5,7.3,5.2,33,Mortality,596036,White,Male,Brain and Other Nervous System,2014-2018,3.8,7.8,5.5,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),38.7,49,43.6,302,Incidence,596036,White,Male,Colon and Rectum,2014-2018,45.1,56.7,50.7,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),13.6,20,16.6,112,Mortality,596036,White,Male,Colon and Rectum,2014-2018,15.5,22.6,18.8,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),6.1,10.6,8.1,+,Incidence,596036,White,Male,Esophagus,2014-2018,7.5,12.8,9.9,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),3.8,7.4,5.4,+,Mortality,596036,White,Male,Esophagus,2014-2018,4.7,8.9,6.5,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),1.8,4.8,3,19,Incidence,596036,White,Male,Hodgkin Lymphoma,2014-2018,1.9,5,3.2,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Mortality,596036,White,Male,Hodgkin Lymphoma,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),~,~,~,~,Incidence,596036,White,Male,Kaposi Sarcoma,2014-2018,~,~,~,Mercer County (34021)
New Jersey,NJ: Mercer County (34021),.,.,.,.,Mortality,596036,White,Male,Kaposi Sarcoma,2014-2018,.,.,.,Mercer County (34021)
